odo (m/s)
-6.495150027210822019e-03
-4.903366086910398297e-03
-8.981789640891579829e-03
1.687918438329236680e-03
8.829853960086083906e-03
1.786833362595804768e-03
-7.920162437699612354e-03
1.711682205890356374e-03
-5.518715622917798498e-03
3.179660562991797751e-02
1.046830288528299152e-02
-1.008919636869274293e-02
-1.140070926570456271e-02
1.372699308225770222e-02
-5.069344097506952966e-03
5.073709343380711050e-03
-1.117783109302726910e-02
-1.008906062197383047e-02
5.198525126507726017e-03
-1.068138309924412770e-02
1.614377720226026214e-02
4.155706287481064458e-03
-1.352101565670175932e-03
-4.453675005684891615e-03
1.416348892978962042e-02
1.487735584371469846e-03
-1.801699067767889573e-02
2.571813876347396610e-02
1.820397073576080632e-03
-3.515411242055498011e-03
1.240662134691204212e-02
8.944722159766264891e-03
-9.573926990341659338e-03
-7.266873543479177543e-03
2.512786857527764955e-02
-2.635146470947466110e-02
-2.854721836405625483e-03
5.611415660847421730e-03
3.290228812700565775e-03
2.628386142078839062e-03
7.422392596313708360e-03
3.136676173072391188e-03
3.358563233083671894e-03
-1.696158500891553839e-03
9.646531977443811509e-03
1.375973362410519733e-03
-6.881803116677348911e-03
-5.523358712345723988e-03
-1.232409658938880088e-03
-2.940532011352944234e-03
-9.554302573652110817e-03
-7.486616104056549592e-03
1.006496162683330546e-04
-7.932768679329040701e-03
-3.051958947468008578e-03
6.251593425339634774e-03
-5.851289530550774290e-03
6.161382602096687582e-03
9.536976990164421769e-03
7.721721123118796375e-03
7.911105778020890641e-03
4.172704207318793704e-04
-2.990186458591344298e-03
-3.395352974851755228e-03
-6.248307144544273939e-03
1.750845340419554530e-02
-4.189540428387250430e-03
2.023501017502311698e-03
1.834407093979548674e-04
1.067025007913191201e-02
-2.959674589890699033e-03
-1.382587965135193865e-02
2.115219464000327176e-02
-3.380200811991669520e-03
4.955032398540888498e-03
1.721791685874446767e-02
1.101213878740496879e-02
-1.611665987652632220e-02
9.693405470794313030e-04
6.626565363815526376e-04
-9.161097918632047157e-03
-1.079117017942993889e-02
3.173559310697945945e-03
-3.344986426166608393e-03
1.773835426817064846e-03
-1.121556943720723558e-02
4.000637454354018414e-03
2.633050920962371963e-03
3.155385694662298304e-03
-2.558427754585398256e-02
2.575596785829585740e-04
2.171814647337717060e-03
-4.018522757972141715e-03
-1.725941145245039453e-03
-5.650716155974447623e-04
1.322976551009572357e-02
1.048795087255249836e-02
-1.355998358158471383e-02
-4.783285171916043001e-03
2.093540434440076953e-02
1.262135008372341008e-02
-4.876558922036139734e-03
-1.984630910939306873e-03
-3.416055422729333182e-03
-1.077809846494639373e-02
4.723940323874396309e-03
-1.427072498627983931e-02
-6.073082942993800713e-03
-2.684187080643795232e-03
-2.253652096561502977e-02
1.815095771142471569e-03
-6.980727279113895130e-03
1.069784399842112210e-02
-2.333722672364809542e-03
-6.116383783129206858e-03
1.639022767991709859e-02
1.005179628639956205e-02
-2.832494047167687795e-03
9.728831537777031524e-03
-8.813083131572193446e-03
-9.925732005332501412e-03
2.656521958127051452e-03
8.314949800580976810e-03
2.198499840320745306e-03
-1.078470362291774828e-02
2.022120275362662700e-02
-6.381126316904338260e-04
-1.981376938079694103e-02
-9.658574374693605635e-03
6.635816041865089630e-03
6.461874100431198994e-04
6.747530226960787685e-03
-9.555391239219970106e-03
-1.550300696022901582e-02
-7.178056551792336148e-03
-9.318213929273868462e-03
6.671820871793012961e-03
-1.104041503422746031e-03
-1.681297742839628004e-02
-6.244972105536087358e-03
-1.283861748482415010e-03
2.219537467763560683e-03
2.378643992463161730e-02
-8.275845681353127120e-03
3.060186813994223484e-03
-2.546752630615408894e-02
3.723154542657897571e-03
1.003012024382224539e-02
-8.815917108766800625e-03
-5.670897490190266246e-03
-1.458900877799168376e-02
5.291199896330861865e-04
-1.861713434669489547e-02
4.112490731666561435e-03
4.846687503075618186e-03
1.043656530258561897e-03
-6.623968692798618864e-03
-1.729021670276925313e-02
1.381033221371122431e-03
1.855555304291870572e-02
2.904303341973440023e-03
-3.202815279697322944e-03
2.757279830719657193e-03
1.224865095186159110e-02
5.282480956561811519e-04
-4.431572856430756983e-03
1.990184219841340755e-03
1.409331941151069183e-02
3.093815764192181517e-02
-1.800235166923701985e-05
-8.746086981350915598e-03
-2.706581059864931593e-03
-3.610292891685321255e-03
9.246185999329558855e-03
9.844189385331835601e-03
4.696235205848399083e-03
2.427386446868842751e-02
-2.389660079485031018e-03
1.592955406129499540e-02
-4.600221197291341942e-03
-1.183386077833761124e-02
2.738556921203067450e-03
2.270615333155704112e-03
5.325139724256079156e-03
-5.204352747910843263e-03
-7.252437037489904009e-03
1.163925798821502378e-02
-1.457743020956142783e-02
-9.205074990693029938e-03
1.113490486747731843e-02
3.960788651634799748e-03
6.450766842433936984e-03
5.084701425346092180e-03
1.192863252722268629e-03
4.174179645004391995e-03
5.550505480686401122e-03
8.125751524688246477e-03
1.163021494341031498e-02
2.182734781412769276e-02
1.974332700394138169e-03
-1.078052746165331045e-03
-5.889513032980699201e-04
1.388325949966947703e-03
-8.173496264675233700e-03
2.201830091579349766e-02
3.485868994613118468e-03
2.578819808193567181e-03
-1.283693818397944712e-03
-7.397119533411442363e-03
-1.012464335409199619e-02
7.453631118330492598e-03
9.964269423535327894e-03
1.514078227838182647e-02
-5.955028105892728844e-03
-7.369468555192611181e-03
-1.417922614578199202e-02
4.971467433373464966e-03
-2.515317769528622235e-03
-3.259707964068801929e-03
-1.404647753329396273e-02
1.517452576717706874e-03
1.187402599512433175e-02
1.218372247866693694e-02
1.685977520496463166e-03
-6.346943266517940385e-03
2.092920059170897632e-03
-9.883761396992717801e-03
4.341487702211711298e-03
1.278023089421195368e-03
4.903952513878157525e-03
4.947284505896923021e-03
-1.004451786750659178e-04
-2.692999647395083571e-04
6.192080683268565838e-03
-5.264400728969297061e-03
5.529056965006644980e-03
1.825691698208084524e-02
1.935506297798478617e-02
4.022104783111400033e-04
2.291794145990298792e-02
-3.490758709217167688e-03
2.880110958606111986e-03
-2.334723221575172192e-03
9.980510248146237662e-03
6.770809246571349305e-03
5.987084875173269947e-03
4.698740510812873632e-03
-7.681877115783639770e-03
-6.809999652936666280e-03
4.590145672419080822e-03
-1.037979885373853731e-02
2.285193742605626764e-03
-2.191542150843626968e-03
2.856820515348965257e-03
-7.828865279616572040e-03
-1.077658389395363958e-02
6.687273004943148844e-03
-1.485963359464446791e-02
-9.091832245770812768e-03
1.172423888551757040e-02
-6.334612733727392961e-03
2.709390842589462500e-03
-7.869540516928374627e-03
1.182004361762506277e-02
-1.399394040279768048e-02
-5.160755570337224006e-03
-5.073140610364413813e-03
1.913049809566995472e-03
4.027883273615513390e-03
-1.317547345458758290e-02
-2.050118238103580334e-02
-6.205995924526801211e-03
-1.416849924516669010e-02
8.038512438973860127e-03
6.784321165585078259e-04
-5.230844149500563089e-03
1.595064052523277945e-02
5.594297372806236214e-03
4.691681726986057788e-03
-6.601622139016244395e-03
-3.875270109184788050e-03
-1.605361557975465555e-03
-3.087832718036873873e-03
2.173295282508149904e-04
-3.587219972198543889e-03
2.756238543272085048e-02
1.301498781522505456e-02
5.234991803289271509e-03
-1.732926040117351019e-02
-5.564598885525191829e-03
4.540551902702698924e-04
5.755708488654912112e-04
-1.349617267888654666e-02
5.342718506807063320e-04
7.856016080135226967e-03
1.141983776679156119e-02
-2.248752817741710847e-03
-7.913384790545095401e-03
-8.733322609572317929e-03
1.272201699635732916e-02
2.219910165445868229e-03
2.243280238519267382e-04
-1.001659021870992226e-03
-2.840754676338858205e-03
-1.721616921891406735e-02
1.169322537971753326e-02
-1.375032275489157735e-03
4.853593718739064589e-03
5.757867114323411695e-03
-3.227334330889470877e-03
-1.354037734359038285e-02
-1.554289480837699362e-02
1.970036216699033380e-03
-1.484713486626535080e-02
1.460674055821668295e-02
8.606062735499580771e-03
-9.834692318315418208e-03
-1.739959147638682545e-04
-3.248705744835721915e-02
-9.731460380710833455e-03
-1.097179472879209437e-02
8.669047083703692452e-03
1.017398067514314712e-02
8.787295521300470327e-03
-6.369959472207640735e-03
-7.168016057740092366e-03
-6.684099431751687991e-03
1.027298927180774271e-02
-6.162806199687699267e-05
-9.600000705186377201e-03
2.249804057193726965e-03
-4.278827995395027492e-03
-8.601061152923524010e-04
-6.115658573271718669e-03
3.324279644203430046e-03
-5.534982048335035983e-04
-1.584992719824037527e-02
-6.636291734968216170e-04
-6.735158957517283114e-03
4.079712180445609938e-03
-4.911757857847001653e-04
-2.722145042311646841e-03
9.961479738991694741e-03
-4.934857002818253402e-03
3.841851486666381099e-03
2.376348882277490564e-03
1.702639626683443569e-02
-5.978420354434532853e-03
-4.829935304658737084e-03
7.216857439319747380e-03
-3.727198535360011240e-03
2.037738208623562225e-02
5.507399060432590851e-03
1.439057495381419575e-02
-6.924192130640627676e-03
-3.071934619564579885e-03
-1.375141036339198441e-03
8.149724528333917098e-03
-1.149706264078787822e-02
1.026335690838408275e-02
-1.178757964075996534e-02
3.477434278324572758e-03
-8.325056062764034153e-04
2.614296251753934434e-03
5.218366611151886584e-04
-1.874247094660789299e-03
-1.655731844435440192e-02
2.161129101493929061e-02
1.365048903802474267e-03
-1.608997449083978543e-02
-1.353328572232218203e-02
-9.606620858295340576e-04
-1.487635152257553786e-02
1.271674086938201151e-02
4.341466619131820887e-03
-7.699307588348984835e-03
1.104992647424340654e-02
4.652355575919402825e-03
-1.607680172215029783e-03
-4.124188849545326434e-03
1.173032886315879091e-02
1.894971170059069412e-02
8.134505641372018203e-03
-1.395105331472352821e-02
9.333934339601319616e-03
-1.064600969015352602e-02
1.633053941327780589e-02
-2.433573814927627758e-05
5.812275086663589926e-03
1.163213970498265916e-03
-1.963066192627762555e-03
3.194778267424978110e-03
1.411718220911281282e-02
1.620160997558372368e-02
8.948880434097195025e-03
1.133219016504484304e-02
2.215313199120097151e-02
2.249185160447926199e-02
3.937323719525872429e-03
6.687255350198343220e-04
2.406525730841270819e-04
4.718004978411995121e-03
2.150812975298319052e-02
1.861357032464425795e-03
1.394856188745301597e-03
-6.839990100108291017e-04
4.735613651911078567e-03
-4.058749450898546315e-03
3.483710211607285619e-03
-1.050542535909432078e-03
1.193059817620182629e-02
-9.553664524725898055e-03
-4.596444908200338596e-03
2.044570330835711151e-03
5.237950099653465770e-05
-7.437518645372414097e-03
8.000503237446488641e-03
2.248384658356978108e-02
8.176798957949257124e-03
9.755057082085962297e-03
-1.187566435073311548e-02
-9.549039131479917716e-03
2.443978160234308757e-03
1.234258475594316416e-02
1.560670696835531578e-02
-3.790488552458421301e-03
1.141936604062726394e-02
8.691496359140987726e-03
-4.413573585497250137e-03
1.050964248579715774e-03
1.116991595468038757e-02
-1.407236041088522939e-02
8.663277440657040848e-03
-7.625347611731224905e-03
-7.152605864588611889e-03
-2.909743202256819157e-03
4.646877643451572401e-04
3.257978463757969009e-03
-8.681172599843349491e-03
-1.089140242623249516e-02
-3.866266202109700217e-03
-2.054688046914365449e-02
-3.255762177229690711e-03
2.289573096716904493e-03
-8.578431055231433219e-03
1.937651662710505700e-03
7.932093961181989339e-03
-3.550143058612338903e-03
9.187525054252765680e-03
-1.216041840602281876e-02
1.335287114179171605e-02
-3.515420151927205628e-03
1.715725057879342180e-02
7.805422770251538994e-03
5.010431054717584716e-03
7.989151307822524306e-03
-3.947502994105780635e-03
-2.149366215334403297e-03
8.712961340740937172e-03
6.052678657119412407e-03
-8.458717025666386696e-03
7.749770667472340863e-03
7.301481952217502187e-03
3.860848964384034059e-03
1.147788861937517994e-02
-6.329323344263021282e-03
3.146857771081173604e-03
2.225635312261014468e-03
-1.292215677488421123e-02
-7.317277605558979265e-06
-5.720646870655361413e-03
-1.044594941278088884e-02
-5.577238998336278217e-03
7.529335800330231622e-03
1.107718628699144031e-02
1.920931151080990237e-03
2.789346014346176430e-03
3.899592851505118921e-03
-2.762784620571322094e-03
1.126716102428585060e-02
1.338847949841466718e-02
1.100849837444009376e-02
1.526446537303433916e-02
-7.012533438347140317e-03
1.050371397102645675e-02
-9.671244569485931350e-03
1.543965987565630625e-03
9.864899807385939245e-03
-5.230029991515974114e-03
4.817464379768083768e-03
2.469770914620661798e-03
-2.093937086179477759e-03
-7.904011746428123153e-03
-6.372923230828367661e-03
9.557541919225155322e-03
7.861011608615381396e-03
-3.445154441178250801e-03
6.762735534383341150e-03
-7.397764758803902774e-03
4.729122717064597470e-03
4.305097946897773649e-03
-8.322701145823931113e-03
5.893491099983715585e-03
3.859115183316698828e-03
1.302708478177638102e-02
9.623710228762901581e-03
5.745980854652656296e-03
-1.000838613919282499e-02
-4.960663140975432421e-03
-5.489062667537610539e-03
-3.237696082377495860e-03
-1.401481328818226200e-02
3.095511323152370757e-03
2.032702628166218814e-02
-1.603482834666207155e-02
-1.075437053377303193e-02
9.803559012607303540e-04
-7.916988672375982819e-03
2.268649077878543210e-02
4.830405669651031964e-03
9.939310398092348828e-03
-3.289904552412809251e-03
-1.916729497615007188e-03
6.983578659908238132e-03
-7.758150814708584565e-03
1.412934402469239598e-02
-5.429955035849802492e-03
-1.432288901493251887e-02
-3.844433533958413040e-03
-6.297542237567442004e-03
5.330741039913551582e-03
1.521217095272570791e-02
1.304824414647895447e-02
1.052804829018829692e-02
2.180073336294221457e-03
-8.464738633768261258e-03
2.550767759862600150e-03
3.354818112318378419e-03
2.483938015260414578e-02
8.908947107046302771e-03
8.893679242658460854e-03
-7.656097874717118779e-03
1.786180138415763979e-02
-1.730180110107911243e-02
-1.351265806414151185e-02
-1.257338976042270649e-03
-7.410196493539620817e-04
-6.765002610961923409e-03
-5.092876331332782044e-03
4.297141400752933424e-03
1.024211615221856230e-03
-1.068080682733498279e-02
-1.632295426127080857e-03
-9.535252759982680223e-03
9.585887786620870404e-03
1.838208864859366617e-02
7.598510330280623323e-03
-5.478527911429996108e-03
-2.043051478037151685e-03
2.927773569218379730e-03
2.715426614774201115e-03
-1.729520194538198934e-03
-7.813595942032566105e-03
-3.850251048907680270e-03
3.799392671144110733e-03
3.489832192758970247e-03
-1.492587478390699184e-02
1.110650935794710824e-02
-1.643280972377756874e-02
3.201670266626864460e-03
-1.124750079951159810e-02
-7.767835528047558648e-03
1.167541732379374052e-02
3.993265215034290903e-03
-1.129921394248215201e-02
-2.722268144522948380e-02
-2.651195936021773399e-03
3.094669091322008962e-03
1.281464065771748245e-03
3.029079727314641299e-03
3.962497297285935173e-03
-1.228605726115525147e-03
1.665575176806642329e-03
2.388360930195666462e-02
1.236517126954432902e-02
1.964081737428295324e-02
-2.961799502790488699e-03
-1.658020310581754739e-02
1.141899344829471960e-02
2.621806960510922931e-03
-5.581157967549549596e-04
-1.801751085682015696e-02
-2.176518767759425595e-03
2.653169057866966354e-03
1.548225059587039071e-02
7.666430250020533042e-03
2.522042058510883325e-02
5.181877116952207131e-03
8.327796961180338603e-03
1.021309358294820828e-02
1.879574906331434557e-03
3.053827288816804951e-03
-1.299609725624027191e-03
-7.744089705269113083e-03
-3.838558846224127390e-03
5.341373495868960430e-03
2.869714117548157178e-03
-1.074003136324628779e-02
1.689211855661987630e-02
-2.720529281142366074e-03
-8.686157380740792966e-03
8.310880285611518467e-03
-1.005552360599669230e-02
6.222006716254629803e-04
-4.272072451885468303e-03
1.047240901038439887e-03
-1.799862180889406568e-02
-3.298672040664637345e-03
9.482478308510507853e-03
3.100547112421944956e-03
3.630899461623924348e-03
1.961501909389017084e-02
-1.500830604131583521e-02
1.271389997891231999e-02
-1.176621882667621809e-03
9.361280005784069005e-03
-7.422501924760235154e-03
-1.311296926836836609e-02
-1.895424447880837389e-03
2.001644342533280291e-03
3.913838371979210993e-04
1.052407127699695431e-02
-3.056646243230533473e-03
1.667992240855119268e-02
-4.449471240200002231e-03
-1.985829430471743734e-02
3.707548668883162146e-03
-1.070537045487175883e-02
4.932828622221482016e-03
-2.297744548381136943e-03
-2.086723425780545170e-04
5.697191851684719165e-03
1.700571450322972689e-02
-6.700979602403974063e-03
-3.323274933298648193e-03
1.975428465234071659e-02
-1.608123691959683060e-03
-1.602653270543972011e-02
-9.368254125711676650e-03
-6.276330807430941221e-04
-9.730849061221045343e-03
6.508681352598018159e-03
-1.835751461153346787e-04
-4.632571459676747445e-03
1.238842965827806168e-02
1.821487927961155939e-02
2.561971791341579197e-03
-4.591740316320014532e-04
3.394945230073026401e-04
-8.981399579743446979e-03
6.661339007198526126e-04
-1.366428765675717708e-02
-9.921731292579936880e-04
3.021119986341346767e-03
4.210072998093910938e-03
-5.905246180734823221e-03
-1.510677729636696921e-02
-2.937067511292204124e-03
6.895432716138303122e-04
5.068517196918315669e-03
8.869068768237930653e-03
-6.197511358559231083e-03
-3.511258405503094385e-03
1.501585207835981137e-02
3.479498259764964019e-03
-4.353436491843959248e-03
-1.266075492216316286e-03
1.984445156929435638e-03
4.026681690670426937e-03
1.159465960472282064e-02
-2.882234278358298228e-03
5.774932795571669289e-03
7.228807477799036735e-03
-3.276171250989106266e-03
-8.955177377597333538e-03
-4.788802525996678494e-03
1.231284054709481761e-02
-1.514030470874639517e-02
-2.954033543305075414e-03
5.652615685925260758e-03
1.622276987156881164e-03
-2.152884616842714802e-03
9.456365167512753231e-03
1.342881999320108197e-02
2.603880876131086774e-03
-1.676619794570806399e-02
1.954632021118494090e-03
4.547280743727439775e-03
-4.345846376482664052e-03
-1.946131933443065454e-02
1.286672543013624723e-03
-6.277897505590064771e-03
3.017164932119462909e-03
-1.086151609703467011e-03
5.069958987194796672e-03
-1.241753315484186472e-03
-8.517921096681490417e-03
1.375302925868493974e-02
3.747506411409853508e-03
-1.456904353066915299e-02
1.760883690609973701e-03
-1.301997262054224724e-02
-8.331451953789927381e-03
1.401729416053149047e-02
2.659267730309887445e-02
1.481270088687724508e-03
8.109944611152799382e-03
-6.445692610465876028e-03
1.410163951500851068e-02
-3.144715802441257831e-04
2.152000028978876315e-04
4.076726180144026566e-03
-2.093087270946708198e-03
4.574363210617694853e-03
3.694403074375154222e-03
1.671801461906394530e-03
1.044286863317919062e-02
1.216829584860510500e-03
9.645118384677532283e-03
3.546516351560860709e-03
-2.098337403774969828e-02
3.772451629973201659e-03
1.005392903533491649e-03
-2.425093667134643662e-03
1.005500290496704266e-02
-2.273702844163739769e-05
2.421270451049623539e-03
-2.142804562690658540e-02
-5.293855122712997621e-04
-1.512810292181472442e-02
-7.903680205660623681e-03
-2.010814568800121938e-02
-6.292723718565360926e-03
-2.153170797601048833e-03
4.219624859528849081e-03
5.056454688253286985e-03
-4.844063855230145398e-03
1.051319125641802903e-02
-8.192391259139937196e-03
1.398028949046621790e-02
-1.002719009265189837e-02
-4.299076645162455343e-03
4.225347215852533721e-03
6.604530830467261748e-03
-6.359806021517180365e-03
-1.481536478156807212e-03
5.485443833678529425e-03
-1.449986142242327188e-03
1.078082611132631131e-02
-3.641998327997632604e-05
-3.655156361129985841e-03
3.704827925297051600e-03
1.629980962571569297e-02
2.546324047385409382e-03
-3.081767652824550507e-03
-1.041937651781125150e-02
9.258955748007736616e-03
-2.470682618036872634e-04
9.023688839315631080e-03
1.579186020647816227e-02
6.654167178730304973e-04
-1.618031566198504037e-02
1.352598552993353144e-03
3.797388498433533228e-03
1.784302009145654830e-02
-3.801116432611420428e-03
-3.004771108345294373e-03
6.329802081391056913e-03
-1.546672314828671443e-02
5.582382773560545797e-03
1.976906338469286775e-02
-2.708633193214481961e-03
1.108526783042671111e-02
-2.379822865926219371e-03
1.162304358957073382e-02
1.213559362360311020e-02
1.099935659962803479e-02
6.023954980134139416e-03
1.431352463451909330e-03
-7.305784047802874569e-03
3.277840766206404060e-04
-7.845639953611836803e-03
-9.572702367582667203e-04
-7.188996977649582398e-03
1.692670654540241390e-02
1.233974265172505837e-02
1.662825793759183796e-02
2.002362464482590476e-02
-3.756656635129267466e-03
-1.059960845995928241e-03
8.758411412648190592e-03
-6.490040956664169629e-03
-9.142637588529317627e-03
-9.469071017075650701e-03
-1.086043133792384541e-02
2.221459922481997667e-02
-1.733558884584695051e-02
-5.316087279209010669e-03
8.183557106696621314e-03
-5.215935291585779496e-03
2.881838754090262304e-03
1.468839014219709693e-02
-1.359400059590341013e-02
-3.963636240293129560e-03
-1.071388316506320312e-02
-3.140514143523560290e-03
-3.878686384543617114e-03
4.401347097035023144e-03
3.177143831296397932e-03
7.890126742352647146e-03
1.610905151095379934e-02
1.010163618167209988e-02
-1.653115760400625592e-02
1.143164432708717064e-03
1.974577204918309681e-04
-1.173532920471258637e-02
2.544714865676302347e-03
-3.427285744080551481e-03
-5.601965981941818204e-03
7.450533437736450888e-03
-9.704452339518026020e-04
-9.183973115140461191e-03
9.007072266871961677e-03
5.622522714812773666e-03
3.339205838163470091e-03
-5.829403202922234066e-03
6.447658655895508253e-03
4.399402282701238460e-03
-1.470140845825404843e-02
2.047803988985879425e-02
9.864126389026001487e-03
-1.639675261074145102e-02
1.451311828378677900e-02
1.615342892034366332e-02
1.715758586748640860e-02
1.142398772028963873e-02
3.266154752471549759e-03
-5.850969277168391672e-03
-1.782266407421837298e-02
2.257505285129859755e-03
-3.769687346196073843e-03
5.792088638982505720e-03
4.898551975800960120e-03
-1.298080448872004911e-02
1.390100905764973631e-02
2.259622769062671899e-02
-8.530880121058419599e-03
-8.734290564909022794e-03
-8.135000992319507684e-03
1.038775363710543048e-02
-8.616747313961926891e-03
-1.184677775543560227e-02
2.062496537645840209e-03
-1.410660044585099714e-02
1.538356109553743432e-02
-5.790588532504326383e-03
2.291169911235018883e-02
-1.578316351591049771e-02
7.417182523600181253e-04
2.006709531151331923e-04
-6.211242418496782866e-03
1.097699657294784730e-03
1.775713455509692409e-02
-5.516052124075672067e-03
-1.635045530776294692e-02
-7.403036998920167061e-03
-1.185677911009969977e-02
1.373614763690296330e-02
9.140843761129214401e-03
2.120578974561076330e-02
-1.701470730287621760e-02
-9.700848621639145521e-04
-2.089361378792940413e-02
-4.635250429261422028e-03
-4.595267384892898904e-03
2.841930537697752966e-03
-3.114534323119478188e-03
-2.828826251044233358e-04
1.277057323511656198e-02
-3.709324932040093930e-03
1.716898646898819616e-02
9.745027998673229039e-03
-3.395504977414321498e-03
-5.210161094181446975e-03
3.355990608602340500e-03
7.500187569353067470e-03
1.217764402554495900e-04
1.687562234456542812e-02
-1.767011491045156549e-02
1.372050901327204024e-02
-6.981072169683245378e-03
9.750754591156164533e-04
-3.223451565744688951e-03
3.665574903280829043e-03
