ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
-8.779109514874106068e+00,-1.877721606899837425e+01,4.697676015516697134e+01
-8.787261652355267572e+00,-1.877340245744096237e+01,4.697676015516697134e+01
-8.795369354438793863e+00,-1.876960535267064856e+01,4.697676015516697134e+01
-8.803432869968757402e+00,-1.876582470556403237e+01,4.697676015516697134e+01
-8.811452446353785106e+00,-1.876206046684771067e+01,4.697676015516697134e+01
-8.819428329574584779e+00,-1.875831258710390870e+01,4.697676015516697134e+01
-8.827360764191546139e+00,-1.875458101677601874e+01,4.697676015516697134e+01
-8.835249993352372044e+00,-1.875086570617396120e+01,4.697676015516697134e+01
-8.843096258799764797e+00,-1.874716660547948877e+01,4.697676015516697134e+01
-8.850899800879140855e+00,-1.874348366475136629e+01,4.697676015516697134e+01
-8.858660858546354433e+00,-1.873981683393043340e+01,4.697676015516697134e+01
-8.866379669375472616e+00,-1.873616606284458186e+01,4.697676015516697134e+01
-8.874056469566523830e+00,-1.873253130121362986e+01,4.697676015516697134e+01
-8.881691493953271177e+00,-1.872891249865410046e+01,4.697676015516697134e+01
-8.889284976010994654e+00,-1.872530960468395023e+01,4.697676015516697134e+01
-8.896837147864244955e+00,-1.872172256872712026e+01,4.697676015516697134e+01
-8.904348240294609695e+00,-1.871815134011812631e+01,4.697676015516697134e+01
-8.911818482748458337e+00,-1.871459586810644282e+01,4.697676015516697134e+01
-8.919248103344667555e+00,-1.871105610186090473e+01,4.697676015516697134e+01
-8.926637328882359057e+00,-1.870753199047398851e+01,4.697676015516697134e+01
-8.933986384848564555e+00,-1.870402348296601502e+01,4.697676015516697134e+01
-8.941295495425917395e+00,-1.870053052828929552e+01,4.697676015516697134e+01
-8.948564883500287337e+00,-1.869705307533219951e+01,4.697676015516697134e+01
-8.955794770668404681e+00,-1.869359107292315514e+01,4.697676015516697134e+01
-8.962985377245445306e+00,-1.869014446983457844e+01,4.697676015516697134e+01
-8.970136922272601510e+00,-1.868671321478674585e+01,4.697676015516697134e+01
-8.977249623524597766e+00,-1.868329725645158490e+01,4.697676015516697134e+01
-8.984323697517194063e+00,-1.867989654345640815e+01,4.697676015516697134e+01
-8.991359359514646599e+00,-1.867651102438761512e+01,4.697676015516697134e+01
-8.998356823537143612e+00,-1.867314064779426275e+01,4.697676015516697134e+01
-9.005316302368173709e+00,-1.866978536219165363e+01,4.697676015516697134e+01
-9.012238007561911957e+00,-1.866644511606482126e+01,4.697676015516697134e+01
-9.019122149450522485e+00,-1.866311985787196193e+01,4.697676015516697134e+01
-9.025968937151436222e+00,-1.865980953604781689e+01,4.697676015516697134e+01
-9.032778578574607309e+00,-1.865651409900701552e+01,4.697676015516697134e+01
-9.039551280429705571e+00,-1.865323349514730467e+01,4.697676015516697134e+01
-9.046287248233301881e+00,-1.864996767285282075e+01,4.697676015516697134e+01
-9.052986686315977138e+00,-1.864671658049720548e+01,4.697676015516697134e+01
-9.059649797829425921e+00,-1.864348016644673933e+01,4.697676015516697134e+01
-9.066276784753490858e+00,-1.864025837906341110e+01,4.697676015516697134e+01
-9.072867847903197003e+00,-1.863705116670789863e+01,4.697676015516697134e+01
-9.079423186935692058e+00,-1.863385847774256021e+01,4.697676015516697134e+01
-9.085943000357207922e+00,-1.863068026053433357e+01,4.697676015516697134e+01
-9.092427485529928077e+00,-1.862751646345759227e+01,4.697676015516697134e+01
-9.098876838678856771e+00,-1.862436703489697720e+01,4.697676015516697134e+01
-9.105291254898617126e+00,-1.862123192325015353e+01,4.697676015516697134e+01
-9.111670928160231497e+00,-1.861811107693053202e+01,4.697676015516697134e+01
-9.118016051317857418e+00,-1.861500444436996560e+01,4.697676015516697134e+01
-9.124326816115470251e+00,-1.861191197402136410e+01,4.697676015516697134e+01
-9.130603413193524531e+00,-1.860883361436128780e+01,4.697676015516697134e+01
-9.136846032095562009e+00,-1.860576931389248756e+01,4.697676015516697134e+01
-9.143054861274800160e+00,-1.860271902114642373e+01,4.697676015516697134e+01
-9.149230088100642533e+00,-1.859968268468571395e+01,4.697676015516697134e+01
-9.155371898865197977e+00,-1.859666025310655613e+01,4.697676015516697134e+01
-9.161480478789730597e+00,-1.859365167504109451e+01,4.697676015516697134e+01
-9.167556012031067070e+00,-1.859065689915976805e+01,4.697676015516697134e+01
-9.173598681687998635e+00,-1.858767587417361611e+01,4.697676015516697134e+01
-9.179608669807603150e+00,-1.858470854883650958e+01,4.697676015516697134e+01
-9.185586157391551154e+00,-1.858175487194738551e+01,4.697676015516697134e+01
-9.191531324402383518e+00,-1.857881479235242850e+01,4.697676015516697134e+01
-9.197444349769716254e+00,-1.857588825894720941e+01,4.697676015516697134e+01
-9.203325411396443556e+00,-1.857297522067878859e+01,4.697676015516697134e+01
-9.209174686164889323e+00,-1.857007562654776933e+01,4.697676015516697134e+01
-9.214992349942910721e+00,-1.856718942561036556e+01,4.697676015516697134e+01
-9.220778577589985758e+00,-1.856431656698035582e+01,4.697676015516697134e+01
-9.226533542963238688e+00,-1.856145699983107278e+01,4.697676015516697134e+01
-9.232257418923445869e+00,-1.855861067339731107e+01,4.697676015516697134e+01
-9.237950377341018537e+00,-1.855577753697722798e+01,4.697676015516697134e+01
-9.243612589101900312e+00,-1.855295753993418373e+01,4.697676015516697134e+01
-9.249244224113478907e+00,-1.855015063169858180e+01,4.697676015516697134e+01
-9.254845451310444560e+00,-1.854735676176964532e+01,4.697676015516697134e+01
-9.260416438660595162e+00,-1.854457587971718624e+01,4.697676015516697134e+01
-9.265957353170627187e+00,-1.854180793518331427e+01,4.697676015516697134e+01
-9.271468360891892857e+00,-1.853905287788414213e+01,4.697676015516697134e+01
-9.276949626926093373e+00,-1.853631065761144470e+01,4.697676015516697134e+01
-9.282401315430975686e+00,-1.853358122423426835e+01,4.697676015516697134e+01
-9.287823589625965326e+00,-1.853086452770056525e+01,4.697676015516697134e+01
-9.293216611797774362e+00,-1.852816051803874231e+01,4.697676015516697134e+01
-9.298580543305980939e+00,-1.852546914535918532e+01,4.697676015516697134e+01
-9.303915544588555520e+00,-1.852279035985580435e+01,4.697676015516697134e+01
-9.309221775167378254e+00,-1.852012411180749041e+01,4.697676015516697134e+01
-9.314499393653704828e+00,-1.851747035157957200e+01,4.697676015516697134e+01
-9.319748557753605667e+00,-1.851482902962523269e+01,4.697676015516697134e+01
-9.324969424273355401e+00,-1.851220009648692866e+01,4.697676015516697134e+01
-9.330162149124824111e+00,-1.850958350279773867e+01,4.697676015516697134e+01
-9.335326887330793966e+00,-1.850697919928269641e+01,4.697676015516697134e+01
-9.340463793030288286e+00,-1.850438713676013691e+01,4.697676015516697134e+01
-9.345573019483801147e+00,-1.850180726614295423e+01,4.697676015516697134e+01
-9.350654719078578481e+00,-1.849923953843987690e+01,4.697676015516697134e+01
-9.355709043333799713e+00,-1.849668390475670776e+01,4.697676015516697134e+01
-9.360736142905750512e+00,-1.849414031629753197e+01,4.697676015516697134e+01
-9.365736167592974226e+00,-1.849160872436588932e+01,4.697676015516697134e+01
-9.370709266341371801e+00,-1.848908908036595733e+01,4.697676015516697134e+01
-9.375655587249294598e+00,-1.848658133580367746e+01,4.697676015516697134e+01
-9.380575277572560822e+00,-1.848408544228786354e+01,4.697676015516697134e+01
-9.385468483729509259e+00,-1.848160135153130668e+01,4.697676015516697134e+01
-9.390335351305951761e+00,-1.847912901535181618e+01,4.697676015516697134e+01
-9.395176025060138159e+00,-1.847666838567329251e+01,4.697676015516697134e+01
-9.399990648927683878e+00,-1.847421941452671845e+01,4.697676015516697134e+01
-9.404779366026446041e+00,-1.847178205405117168e+01,4.697676015516697134e+01
-9.409542318661401339e+00,-1.846935625649480883e+01,4.697676015516697134e+01
-9.414279648329470618e+00,-1.846694197421579986e+01,4.697676015516697134e+01
-9.418991495724311491e+00,-1.846453915968326953e+01,4.697676015516697134e+01
-9.423678000741102068e+00,-1.846214776547820691e+01,4.697676015516697134e+01
-9.428339302481283823e+00,-1.845976774429435707e+01,4.697676015516697134e+01
-9.432975539257256514e+00,-1.845739904893910222e+01,4.697676015516697134e+01
-9.437586848597080191e+00,-1.845504163233427164e+01,4.697676015516697134e+01
-9.442173367249123928e+00,-1.845269544751701218e+01,4.697676015516697134e+01
-9.446735231186686121e+00,-1.845036044764058047e+01,4.697676015516697134e+01
-9.451272575612588156e+00,-1.844803658597513163e+01,4.697676015516697134e+01
-9.455785534963759176e+00,-1.844572381590849375e+01,4.697676015516697134e+01
-9.460274242915758691e+00,-1.844342209094690688e+01,4.697676015516697134e+01
-9.464738832387288525e+00,-1.844113136471577263e+01,4.697676015516697134e+01
-9.469179435544694101e+00,-1.843885159096035764e+01,4.697676015516697134e+01
-9.473596183806394677e+00,-1.843658272354648275e+01,4.697676015516697134e+01
-9.477989207847333120e+00,-1.843432471646122650e+01,4.697676015516697134e+01
-9.482358637603367058e+00,-1.843207752381355036e+01,4.697676015516697134e+01
-9.486704602275636944e+00,-1.842984109983496310e+01,4.697676015516697134e+01
-9.491027230334923459e+00,-1.842761539888014610e+01,4.697676015516697134e+01
-9.495326649525958729e+00,-1.842540037542755371e+01,4.697676015516697134e+01
-9.499602986871719779e+00,-1.842319598408000658e+01,4.697676015516697134e+01
-9.503856368677693567e+00,-1.842100217956526365e+01,4.697676015516697134e+01
-9.508086920536124254e+00,-1.841881891673659055e+01,4.697676015516697134e+01
-9.512294767330212508e+00,-1.841664615057328902e+01,4.697676015516697134e+01
-9.516480033238316594e+00,-1.841448383618124041e+01,4.697676015516697134e+01
-9.520642841738105489e+00,-1.841233192879339597e+01,4.697676015516697134e+01
-9.524783315610690693e+00,-1.841019038377028849e+01,4.697676015516697134e+01
-9.528901576944745599e+00,-1.840805915660050829e+01,4.697676015516697134e+01
-9.532997747140578682e+00,-1.840593820290116156e+01,4.697676015516697134e+01
-9.537071946914197795e+00,-1.840382747841834288e+01,4.697676015516697134e+01
-9.541124296301347840e+00,-1.840172693902754020e+01,4.697676015516697134e+01
-9.545154914661514667e+00,-1.839963654073408250e+01,4.697676015516697134e+01
-9.549163920681905893e+00,-1.839755623967353770e+01,4.697676015516697134e+01
-9.553151432381412178e+00,-1.839548599211210700e+01,4.697676015516697134e+01
-9.557117567114545409e+00,-1.839342575444700500e+01,4.697676015516697134e+01
-9.561062441575348458e+00,-1.839137548320682214e+01,4.697676015516697134e+01
-9.564986171801280079e+00,-1.838933513505189410e+01,4.697676015516697134e+01
-9.568888873177069598e+00,-1.838730466677462516e+01,4.697676015516697134e+01
-9.572770660438560952e+00,-1.838528403529981858e+01,4.697676015516697134e+01
-9.576631647676535408e+00,-1.838327319768500701e+01,4.697676015516697134e+01
-9.580471948340484545e+00,-1.838127211112073311e+01,4.697676015516697134e+01
-9.584291675242397446e+00,-1.837928073293084452e+01,4.697676015516697134e+01
-9.588090940560483944e+00,-1.837729902057278863e+01,4.697676015516697134e+01
-9.591869855842915626e+00,-1.837532693163786135e+01,4.697676015516697134e+01
-9.595628532011506451e+00,-1.837336442385145929e+01,4.697676015516697134e+01
-9.599367079365400457e+00,-1.837141145507332851e+01,4.697676015516697134e+01
-9.603085607584716854e+00,-1.836946798329780250e+01,4.697676015516697134e+01
-9.606784225734177340e+00,-1.836753396665400828e+01,4.697676015516697134e+01
-9.610463042266720990e+00,-1.836560936340608663e+01,4.697676015516697134e+01
-9.614122165027087163e+00,-1.836369413195336975e+01,4.697676015516697134e+01
-9.617761701255380657e+00,-1.836178823083059442e+01,4.697676015516697134e+01
-9.621381757590601325e+00,-1.835989161870806186e+01,4.697676015516697134e+01
-9.624982440074173695e+00,-1.835800425439180472e+01,4.697676015516697134e+01
-9.628563854153437518e+00,-1.835612609682374341e+01,4.697676015516697134e+01
-9.632126104685138301e+00,-1.835425710508182817e+01,4.697676015516697134e+01
-9.635669295938866341e+00,-1.835239723838018477e+01,4.697676015516697134e+01
-9.639193531600486864e+00,-1.835054645606923174e+01,4.697676015516697134e+01
-9.642698914775566621e+00,-1.834870471763579047e+01,4.697676015516697134e+01
-9.646185547992756071e+00,-1.834687198270319541e+01,4.697676015516697134e+01
-9.649653533207157352e+00,-1.834504821103140060e+01,4.697676015516697134e+01
-9.653102971803678045e+00,-1.834323336251705427e+01,4.697676015516697134e+01
-9.656533964600356512e+00,-1.834142739719358417e+01,4.697676015516697134e+01
-9.659946611851683684e+00,-1.833963027523125788e+01,4.697676015516697134e+01
-9.663341013251859124e+00,-1.833784195693725394e+01,4.697676015516697134e+01
-9.666717267938096825e+00,-1.833606240275570087e+01,4.697676015516697134e+01
-9.670075474493835088e+00,-1.833429157326774117e+01,4.697676015516697134e+01
-9.673415730951997915e+00,-1.833252942919154904e+01,4.697676015516697134e+01
-9.676738134798185342e+00,-1.833077593138234818e+01,4.697676015516697134e+01
-9.680042782973856674e+00,-1.832903104083245083e+01,4.697676015516697134e+01
-9.683329771879508385e+00,-1.832729471867126492e+01,4.697676015516697134e+01
-9.686599197377823600e+00,-1.832556692616528693e+01,4.697676015516697134e+01
-9.689851154796791377e+00,-1.832384762471809481e+01,4.697676015516697134e+01
-9.693085738932822437e+00,-1.832213677587035505e+01,4.697676015516697134e+01
-9.696303044053852460e+00,-1.832043434129976234e+01,4.697676015516697134e+01
-9.699503163902395642e+00,-1.831874028282106437e+01,4.697676015516697134e+01
-9.702686191698601803e+00,-1.831705456238598018e+01,4.697676015516697134e+01
-9.705852220143302844e+00,-1.831537714208317880e+01,4.697676015516697134e+01
-9.709001341421011233e+00,-1.831370798413824019e+01,4.697676015516697134e+01
-9.712133647202929154e+00,-1.831204705091357354e+01,4.697676015516697134e+01
-9.715249228649934565e+00,-1.831039430490836395e+01,4.697676015516697134e+01
-9.718348176415517514e+00,-1.830874970875851204e+01,4.697676015516697134e+01
-9.721430580648750208e+00,-1.830711322523655227e+01,4.697676015516697134e+01
-9.724496530997196686e+00,-1.830548481725155696e+01,4.697676015516697134e+01
-9.727546116609815385e+00,-1.830386444784906885e+01,4.697676015516697134e+01
-9.730579426139865262e+00,-1.830225208021098382e+01,4.697676015516697134e+01
-9.733596547747762173e+00,-1.830064767765546918e+01,4.697676015516697134e+01
-9.736597569103938810e+00,-1.829905120363684290e+01,4.697676015516697134e+01
-9.739582577391679763e+00,-1.829746262174545635e+01,4.697676015516697134e+01
-9.742551659309942380e+00,-1.829588189570759482e+01,4.697676015516697134e+01
-9.745504901076152748e+00,-1.829430898938531769e+01,4.697676015516697134e+01
-9.748442388428998129e+00,-1.829274386677636599e+01,4.697676015516697134e+01
-9.751364206631194520e+00,-1.829118649201400970e+01,4.697676015516697134e+01
-9.754270440472227577e+00,-1.828963682936688073e+01,4.697676015516697134e+01
-9.757161174271097082e+00,-1.828809484323887702e+01,4.697676015516697134e+01
-9.760036491879032994e+00,-1.828656049816896001e+01,4.697676015516697134e+01
-9.762896476682186631e+00,-1.828503375883102677e+01,4.697676015516697134e+01
-9.765741211604328953e+00,-1.828351459003373591e+01,4.697676015516697134e+01
-9.768570779109506219e+00,-1.828200295672035125e+01,4.697676015516697134e+01
-9.771385261204704520e+00,-1.828049882396853931e+01,4.697676015516697134e+01
-9.774184739442475234e+00,-1.827900215699023434e+01,4.697676015516697134e+01
-9.776969294923551601e+00,-1.827751292113141091e+01,4.697676015516697134e+01
-9.779739008299465297e+00,-1.827603108187194891e+01,4.697676015516697134e+01
-9.782493959775123926e+00,-1.827455660482538136e+01,4.697676015516697134e+01
-9.785234229111388515e+00,-1.827308945573874510e+01,4.697676015516697134e+01
-9.787959895627626139e+00,-1.827162960049237128e+01,4.697676015516697134e+01
-9.790671038204255439e+00,-1.827017700509965437e+01,4.697676015516697134e+01
-9.793367735285261944e+00,-1.826873163570687808e+01,4.697676015516697134e+01
-9.796050064880724051e+00,-1.826729345859298803e+01,4.697676015516697134e+01
-9.798718104569292819e+00,-1.826586244016935723e+01,4.697676015516697134e+01
-9.801371931500682422e+00,-1.826443854697960134e+01,4.697676015516697134e+01
-9.804011622398121517e+00,-1.826302174569931935e+01,4.697676015516697134e+01
-9.806637253560829492e+00,-1.826161200313588751e+01,4.697676015516697134e+01
-9.809248900866410992e+00,-1.826020928622820705e+01,4.697676015516697134e+01
-9.811846639773321499e+00,-1.825881356204648753e+01,4.697676015516697134e+01
-9.814430545323229893e+00,-1.825742479779199456e+01,4.697676015516697134e+01
-9.817000692143448504e+00,-1.825604296079681177e+01,4.697676015516697134e+01
-9.819557154449277903e+00,-1.825466801852358500e+01,4.697676015516697134e+01
-9.822100006046383669e+00,-1.825329993856528432e+01,4.697676015516697134e+01
-9.824629320333146509e+00,-1.825193868864494107e+01,4.697676015516697134e+01
-9.827145170302987509e+00,-1.825058423661539564e+01,4.697676015516697134e+01
-9.829647628546698712e+00,-1.824923655045903459e+01,4.697676015516697134e+01
-9.832136767254731069e+00,-1.824789559828753127e+01,4.697676015516697134e+01
-9.834612658219505477e+00,-1.824656134834156873e+01,4.697676015516697134e+01
-9.837075372837679410e+00,-1.824523376899058036e+01,4.697676015516697134e+01
-9.839524982112411777e+00,-1.824391282873247988e+01,4.697676015516697134e+01
-9.841961556655620669e+00,-1.824259849619337004e+01,4.697676015516697134e+01
-9.844385166690202027e+00,-1.824129074012729390e+01,4.697676015516697134e+01
-9.846795882052274962e+00,-1.823998952941591156e+01,4.697676015516697134e+01
-9.849193772193380880e+00,-1.823869483306825856e+01,4.697676015516697134e+01
-9.851578906182675510e+00,-1.823740662022044035e+01,4.697676015516697134e+01
-9.853951352709124478e+00,-1.823612486013532674e+01,4.697676015516697134e+01
-9.856311180083663359e+00,-1.823484952220230326e+01,4.697676015516697134e+01
-9.858658456241352397e+00,-1.823358057593693360e+01,4.697676015516697134e+01
-9.860993248743540107e+00,-1.823231799098068606e+01,4.697676015516697134e+01
-9.863315624779968260e+00,-1.823106173710064226e+01,4.697676015516697134e+01
-9.865625651170905286e+00,-1.822981178418917381e+01,4.697676015516697134e+01
-9.867923394369253032e+00,-1.822856810226365099e+01,4.697676015516697134e+01
-9.870208920462637536e+00,-1.822733066146613368e+01,4.697676015516697134e+01
-9.872482295175487366e+00,-1.822609943206308358e+01,4.697676015516697134e+01
-9.874743583871097741e+00,-1.822487438444502317e+01,4.697676015516697134e+01
-9.876992851553694663e+00,-1.822365548912624078e+01,4.697676015516697134e+01
-9.879230162870479504e+00,-1.822244271674447802e+01,4.697676015516697134e+01
-9.881455582113645164e+00,-1.822123603806061354e+01,4.697676015516697134e+01
-9.883669173222418891e+00,-1.822003542395833264e+01,4.697676015516697134e+01
-9.885870999785039359e+00,-1.821884084544384308e+01,4.697676015516697134e+01
-9.888061125040781718e+00,-1.821765227364549844e+01,4.697676015516697134e+01
-9.890239611881916915e+00,-1.821646967981352816e+01,4.697676015516697134e+01
-9.892406522855694107e+00,-1.821529303531968225e+01,4.697676015516697134e+01
-9.894561920166299984e+00,-1.821412231165692575e+01,4.697676015516697134e+01
-9.896705865676805658e+00,-1.821295748043908702e+01,4.697676015516697134e+01
-9.898838420911090452e+00,-1.821179851340054157e+01,4.697676015516697134e+01
-9.900959647055788793e+00,-1.821064538239588515e+01,4.697676015516697134e+01
-9.903069604962183803e+00,-1.820949805939959987e+01,4.697676015516697134e+01
-9.905168355148120440e+00,-1.820835651650570952e+01,4.697676015516697134e+01
-9.907255957799886659e+00,-1.820722072592745988e+01,4.697676015516697134e+01
-9.909332472774096345e+00,-1.820609065999695986e+01,4.697676015516697134e+01
-9.911397959599559826e+00,-1.820496629116487597e+01,4.697676015516697134e+01
-9.913452477479134828e+00,-1.820384759200006286e+01,4.697676015516697134e+01
-9.915496085291572115e+00,-1.820273453518924711e+01,4.697676015516697134e+01
-9.917528841593359346e+00,-1.820162709353665420e+01,4.697676015516697134e+01
-9.919550804620527629e+00,-1.820052523996370653e+01,4.697676015516697134e+01
-9.921562032290482946e+00,-1.819942894750864326e+01,4.697676015516697134e+01
-9.923562582203789617e+00,-1.819833818932620417e+01,4.697676015516697134e+01
-9.925552511645980402e+00,-1.819725293868725302e+01,4.697676015516697134e+01
-9.927531877589320430e+00,-1.819617316897845782e+01,4.697676015516697134e+01
-9.929500736694585328e+00,-1.819509885370193203e+01,4.697676015516697134e+01
-9.931459145312818038e+00,-1.819402996647488635e+01,4.697676015516697134e+01
-9.933407159487082083e+00,-1.819296648102926639e+01,4.697676015516697134e+01
-9.935344834954193516e+00,-1.819190837121143645e+01,4.697676015516697134e+01
-9.937272227146456416e+00,-1.819085561098178516e+01,4.697676015516697134e+01
-9.939189391193373524e+00,-1.818980817441439513e+01,4.697676015516697134e+01
-9.941096381923351544e+00,-1.818876603569671246e+01,4.697676015516697134e+01
-9.942993253865420655e+00,-1.818772916912912763e+01,4.697676015516697134e+01
-9.944880061250893633e+00,-1.818669754912469472e+01,4.697676015516697134e+01
-9.946756858015056935e+00,-1.818567115020873004e+01,4.697676015516697134e+01
-9.948623697798847587e+00,-1.818464994701847459e+01,4.697676015516697134e+01
-9.950480633950487430e+00,-1.818363391430272102e+01,4.697676015516697134e+01
-9.952327719527152894e+00,-1.818262302692147969e+01,4.697676015516697134e+01
-9.954165007296605694e+00,-1.818161725984560206e+01,4.697676015516697134e+01
-9.955992549738816422e+00,-1.818061658815643611e+01,4.697676015516697134e+01
-9.957810399047591687e+00,-1.817962098704544971e+01,4.697676015516697134e+01
-9.959618607132178170e+00,-1.817863043181389671e+01,4.697676015516697134e+01
-9.961417225618868443e+00,-1.817764489787242610e+01,4.697676015516697134e+01
-9.963206305852583711e+00,-1.817666436074075165e+01,4.697676015516697134e+01
-9.964985898898458316e+00,-1.817568879604727883e+01,4.697676015516697134e+01
-9.966756055543413595e+00,-1.817471817952874247e+01,4.697676015516697134e+01
-9.968516826297715738e+00,-1.817375248702983370e+01,4.697676015516697134e+01
-9.970268261396533660e+00,-1.817279169450287313e+01,4.697676015516697134e+01
-9.972010410801487978e+00,-1.817183577800741645e+01,4.697676015516697134e+01
-9.973743324202169802e+00,-1.817088471370990987e+01,4.697676015516697134e+01
-9.975467051017684383e+00,-1.816993847788330285e+01,4.697676015516697134e+01
-9.977181640398157469e+00,-1.816899704690673545e+01,4.697676015516697134e+01
-9.978887141226245205e+00,-1.816806039726511912e+01,4.697676015516697134e+01
-9.980583602118640485e+00,-1.816712850554881342e+01,4.697676015516697134e+01
-9.982271071427549103e+00,-1.816620134845324230e+01,4.697676015516697134e+01
-9.983949597242189000e+00,-1.816527890277854240e+01,4.697676015516697134e+01
-9.985619227390250430e+00,-1.816436114542919711e+01,4.697676015516697134e+01
-9.987280009439365003e+00,-1.816344805341366353e+01,4.697676015516697134e+01
-9.988931990698562302e+00,-1.816253960384402433e+01,4.697676015516697134e+01
-9.990575218219714060e+00,-1.816163577393561113e+01,4.697676015516697134e+01
-9.992209738798976559e+00,-1.816073654100665991e+01,4.697676015516697134e+01
-9.993835598978218826e+00,-1.815984188247792730e+01,4.697676015516697134e+01
-9.995452845046436607e+00,-1.815895177587232823e+01,4.697676015516697134e+01
-9.997061523041196551e+00,-1.815806619881459127e+01,4.697676015516697134e+01
-9.998661678749993342e+00,-1.815718512903087856e+01,4.697676015516697134e+01
-1.000025335771169566e+01,-1.815630854434843044e+01,4.697676015516697134e+01
-1.000183660521789264e+01,-1.815543642269518898e+01,4.697676015516697134e+01
-1.000341146631431144e+01,-1.815456874209947102e+01,4.697676015516697134e+01
-1.000497798580216191e+01,-1.815370548068955259e+01,4.697676015516697134e+01
-1.000653620823952217e+01,-1.815284661669334554e+01,4.697676015516697134e+01
-1.000808617794267619e+01,-1.815199212843803878e+01,4.697676015516697134e+01
-1.000962793898747982e+01,-1.815114199434969322e+01,4.697676015516697134e+01
-1.001116153521069485e+01,-1.815029619295292918e+01,4.697676015516697134e+01
-1.001268701021131591e+01,-1.814945470287053553e+01,4.697676015516697134e+01
-1.001420440735190276e+01,-1.814861750282311093e+01,4.697676015516697134e+01
-1.001571376975990724e+01,-1.814778457162872272e+01,4.697676015516697134e+01
-1.001721514032896465e+01,-1.814695588820251615e+01,4.697676015516697134e+01
-1.001870856172020652e+01,-1.814613143155636976e+01,4.697676015516697134e+01
-1.002019407636355020e+01,-1.814531118079854366e+01,4.697676015516697134e+01
-1.002167172645899385e+01,-1.814449511513330293e+01,4.697676015516697134e+01
-1.002314155397789364e+01,-1.814368321386055527e+01,4.697676015516697134e+01
-1.002460360066423561e+01,-1.814287545637552412e+01,4.697676015516697134e+01
-1.002605790803589159e+01,-1.814207182216834724e+01,4.697676015516697134e+01
-1.002750451738588566e+01,-1.814127229082374271e+01,4.697676015516697134e+01
-1.002894346978365725e+01,-1.814047684202065014e+01,4.697676015516697134e+01
-1.003037480607627430e+01,-1.813968545553185763e+01,4.697676015516697134e+01
-1.003179856688969451e+01,-1.813889811122366780e+01,4.697676015516697134e+01
-1.003321479262998395e+01,-1.813811478905552477e+01,4.697676015516697134e+01
-1.003462352348453024e+01,-1.813733546907964822e+01,4.697676015516697134e+01
-1.003602479942328074e+01,-1.813656013144071011e+01,4.697676015516697134e+01
-1.003741866019992557e+01,-1.813578875637544385e+01,4.697676015516697134e+01
-1.003880514535311619e+01,-1.813502132421232105e+01,4.697676015516697134e+01
-1.004018429420764136e+01,-1.813425781537116066e+01,4.697676015516697134e+01
-1.004155614587562440e+01,-1.813349821036280929e+01,4.697676015516697134e+01
-1.004292073925770623e+01,-1.813274248978877523e+01,4.697676015516697134e+01
-1.004427811304421425e+01,-1.813199063434086256e+01,4.697676015516697134e+01
-1.004562830571632404e+01,-1.813124262480083360e+01,4.697676015516697134e+01
-1.004697135554722109e+01,-1.813049844204007144e+01,4.697676015516697134e+01
-1.004830730060326260e+01,-1.812975806701917492e+01,4.697676015516697134e+01
-1.004963617874510362e+01,-1.812902148078768505e+01,4.697676015516697134e+01
-1.005095802762885882e+01,-1.812828866448365872e+01,4.697676015516697134e+01
-1.005227288470721447e+01,-1.812755959933337735e+01,4.697676015516697134e+01
-1.005358078723057957e+01,-1.812683426665097031e+01,4.697676015516697134e+01
-1.005488177224817647e+01,-1.812611264783806675e+01,4.697676015516697134e+01
-1.005617587660917955e+01,-1.812539472438345101e+01,4.697676015516697134e+01
-1.005746313696380234e+01,-1.812468047786272152e+01,4.697676015516697134e+01
-1.005874358976441663e+01,-1.812396988993793912e+01,4.697676015516697134e+01
-1.006001727126662892e+01,-1.812326294235728597e+01,4.697676015516697134e+01
-1.006128421753038182e+01,-1.812255961695471385e+01,4.697676015516697134e+01
-1.006254446442102513e+01,-1.812185989564960309e+01,4.697676015516697134e+01
-1.006379804761040475e+01,-1.812116376044642152e+01,4.697676015516697134e+01
-1.006504500257791435e+01,-1.812047119343437274e+01,4.697676015516697134e+01
-1.006628536461156997e+01,-1.811978217678707637e+01,4.697676015516697134e+01
-1.006751916880906705e+01,-1.811909669276218793e+01,4.697676015516697134e+01
-1.006874645007883196e+01,-1.811841472370109329e+01,4.697676015516697134e+01
-1.006996724314105762e+01,-1.811773625202855698e+01,4.697676015516697134e+01
-1.007118158252874807e+01,-1.811706126025237751e+01,4.697676015516697134e+01
-1.007238950258875576e+01,-1.811638973096305349e+01,4.697676015516697134e+01
-1.007359103748280305e+01,-1.811572164683344610e+01,4.697676015516697134e+01
-1.007478622118850708e+01,-1.811505699061843799e+01,4.697676015516697134e+01
-1.007597508750038529e+01,-1.811439574515460649e+01,4.697676015516697134e+01
-1.007715767003087670e+01,-1.811373789335987894e+01,4.697676015516697134e+01
-1.007833400221134212e+01,-1.811308341823319523e+01,4.697676015516697134e+01
-1.007950411729305706e+01,-1.811243230285419159e+01,4.697676015516697134e+01
-1.008066804834821362e+01,-1.811178453038283820e+01,4.697676015516697134e+01
-1.008182582827089746e+01,-1.811114008405913722e+01,4.697676015516697134e+01
-1.008297748977806663e+01,-1.811049894720276754e+01,4.697676015516697134e+01
